is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,reserved_room_type,assigned_room_type,booking_changes
1,19,2015,December,49,5,2,1,A,A,0
1,19,2015,December,49,5,2,1,A,A,0
1,19,2015,December,49,5,2,1,A,A,0
1,19,2015,December,49,5,2,2,A,A,0
1,19,2015,December,49,5,2,3,A,A,0
1,15,2015,December,49,1,0,2,A,A,0
1,15,2015,December,49,1,0,2,A,A,0
0,25,2015,November,46,10,2,5,A,A,0
0,52,2015,November,46,12,2,3,D,D,0
0,47,2015,November,46,14,2,1,D,D,1
0,7,2015,November,47,16,1,0,A,A,0
0,61,2015,November,46,14,2,1,D,D,0
0,25,2015,November,47,16,1,0,A,A,0
1,3,2015,November,47,19,0,3,A,A,0
0,18,2015,November,47,16,1,0,A,A,0
0,29,2015,November,46,14,2,1,D,D,0
0,7,2015,November,47,16,1,0,A,A,0
0,7,2015,November,47,16,1,0,A,A,0
0,7,2015,November,47,16,1,0,A,A,0
0,51,2015,November,46,12,2,3,D,D,0
0,0,2015,November,47,16,1,0,E,E,0
0,1,2016,October,43,20,0,2,A,A,0
0,22,2015,November,46,14,2,1,A,A,0
1,74,2016,January,1,1,2,3,B,B,0
1,74,2016,January,1,1,2,3,B,B,0
0,51,2015,November,46,14,2,1,D,D,0
0,49,2015,November,46,12,2,3,D,D,0
0,50,2015,November,46,12,2,3,D,D,0
0,4,2015,November,46,14,2,1,B,B,0
0,4,2015,November,46,14,2,1,B,B,0
1,4,2015,November,47,17,0,3,A,A,0
1,26,2015,December,51,13,2,2,A,A,0
1,20,2015,November,49,29,1,0,A,A,0
1,104,2016,February,10,29,1,5,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,34,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,25,2015,December,50,8,0,2,A,A,0
1,22,2015,November,47,17,0,1,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
1,221,2016,June,24,10,1,2,A,A,0
0,1,2015,November,47,17,0,1,A,A,0
0,22,2015,November,47,17,0,1,A,D,1
0,22,2015,November,47,17,0,1,A,A,0
0,22,2015,November,47,17,0,1,A,A,0
0,22,2015,November,47,17,0,1,A,D,1
0,8,2016,April,14,1,0,2,A,D,1
0,22,2015,November,47,17,0,1,A,A,0
0,22,2015,November,47,17,0,1,A,A,0
0,22,2015,November,47,17,0,1,A,D,1
0,22,2015,November,47,17,0,1,A,A,0
0,0,2015,November,47,17,0,1,A,A,0
0,0,2015,November,47,17,0,1,A,A,0
0,22,2015,November,47,17,0,1,A,D,1
0,0,2015,November,47,17,0,1,A,A,0
0,22,2015,November,47,17,0,1,A,A,0
0,22,2015,November,47,17,0,1,A,A,0
0,22,2015,November,47,17,0,1,A,A,0
0,22,2015,November,47,17,0,1,A,B,0
0,11,2015,November,47,17,0,1,A,A,0
0,4,2015,November,47,17,0,1,A,D,0
0,20,2015,November,46,11,2,5,A,A,0
0,53,2015,November,46,14,2,2,D,D,0
0,13,2015,November,47,15,2,1,A,A,0
0,0,2015,November,47,17,0,1,D,D,0
0,20,2015,November,46,11,2,5,A,A,0
0,10,2015,November,46,14,2,2,A,D,0
0,4,2015,November,47,17,0,1,A,D,0
0,6,2015,November,47,17,0,1,A,D,0
1,22,2015,December,50,9,1,4,B,B,0
1,22,2015,December,50,9,1,4,B,B,0
0,3,2015,November,47,16,1,1,A,A,0
0,3,2015,November,47,16,1,1,A,A,0
1,8,2017,March,11,15,0,1,A,A,0
1,42,2015,December,53,28,1,2,A,A,0
1,42,2015,December,53,28,1,2,A,A,0
1,58,2015,December,53,27,2,4,B,B,0
1,58,2015,December,53,27,2,4,B,B,0
1,58,2015,December,53,27,2,4,B,B,0
1,58,2015,December,53,27,2,4,B,B,0
1,1,2015,November,47,19,0,1,A,A,0
0,2,2015,November,47,20,0,2,C,C,3
0,4,2016,February,6,1,1,0,A,A,0
0,25,2015,November,47,17,0,2,A,A,0
0,35,2015,November,47,18,0,1,A,A,0
0,54,2015,November,47,18,0,1,A,A,0
0,54,2015,November,47,18,0,1,A,A,0
0,54,2015,November,47,18,0,1,A,A,0
0,5,2015,November,47,17,0,2,A,A,0
0,49,2015,November,47,16,1,2,D,D,0
0,65,2015,November,47,18,0,1,D,F,0
1,32,2015,November,47,20,0,2,A,A,0
0,2,2015,November,46,14,2,3,A,A,1
0,62,2015,November,47,15,2,2,D,D,0
0,5,2015,November,47,15,2,2,A,A,0
1,38,2015,December,52,25,2,4,A,A,0
1,22,2015,November,48,24,0,3,D,D,1
0,6,2015,November,47,18,0,1,A,A,2
0,54,2015,November,47,16,1,2,D,D,0
1,380,2016,November,48,20,2,1,A,A,0
0,0,2015,November,47,16,1,2,A,A,0
0,1,2016,September,38,15,0,2,A,A,2
0,4,2016,December,51,11,2,0,A,A,0
0,6,2016,December,51,13,0,1,A,A,0
1,61,2015,November,48,23,1,3,A,A,0
1,1,2015,November,47,19,0,1,A,A,0
1,1,2015,November,47,19,0,1,A,A,0
1,8,2016,January,3,14,0,1,A,A,0
0,1,2015,November,47,20,4,10,D,D,3
0,22,2015,November,47,17,0,3,A,A,1
0,2,2015,November,47,18,0,2,A,A,0
0,1,2015,November,47,19,0,1,A,A,0
0,5,2015,November,47,15,2,3,A,A,0
0,6,2015,November,47,16,1,3,A,A,0
0,2,2015,November,47,19,0,1,A,A,0
0,55,2015,November,47,15,2,3,D,D,0
0,50,2015,November,47,17,0,3,D,D,0
0,1,2015,November,47,19,0,1,A,A,0
0,2,2015,November,48,25,0,1,A,A,0
0,5,2015,December,49,2,0,1,A,A,0
0,2,2016,January,2,6,0,1,A,A,0
0,5,2016,February,6,3,0,1,A,A,0
1,8,2016,May,19,4,0,1,A,A,0
1,6,2016,May,21,18,0,1,A,A,0
0,1,2016,June,23,1,0,1,A,A,0
0,5,2017,February,5,1,0,1,A,A,0
1,20,2017,July,28,11,0,1,A,A,0
0,7,2017,July,29,19,0,1,A,A,0
0,3,2015,November,47,15,2,3,A,A,0
0,28,2015,November,47,17,0,3,A,D,0
0,66,2015,November,47,19,0,1,D,D,0
0,9,2015,November,47,18,0,2,A,A,1
0,57,2015,November,47,17,0,3,D,D,0
0,0,2015,November,47,19,0,1,A,A,3
1,51,2015,December,53,30,0,3,F,F,0
1,88,2015,December,50,11,0,2,A,A,0
1,88,2015,December,50,11,0,2,A,A,0
1,12,2015,November,48,23,1,2,A,A,0
0,1,2015,November,47,19,0,1,A,A,0
0,60,2015,November,47,15,2,4,A,A,0
0,28,2015,November,47,19,0,2,A,A,0
0,42,2015,November,47,16,1,4,A,D,0
0,66,2015,November,47,17,0,4,D,D,0
0,19,2015,November,47,18,0,3,D,D,0
0,12,2016,March,11,12,0,1,A,A,0
0,53,2015,November,47,18,0,3,A,A,3
0,53,2015,November,47,18,0,3,A,A,1
0,53,2015,November,47,18,0,3,A,A,1
0,53,2015,November,47,18,0,3,A,A,3
0,4,2015,November,47,20,0,1,G,G,0
0,30,2015,November,47,18,0,3,A,A,0
0,53,2015,November,47,18,0,3,A,A,1
0,55,2015,November,47,17,0,4,D,D,0
1,244,2016,July,28,6,0,4,A,A,0
1,54,2015,December,53,28,1,3,F,F,0
1,17,2015,December,49,5,1,1,A,A,0
1,17,2015,December,49,5,1,1,A,A,0
1,17,2015,December,49,5,1,1,A,A,0
1,17,2015,December,49,5,1,1,A,A,0
0,52,2015,November,47,19,0,3,D,D,0
0,54,2015,November,47,18,0,4,D,D,0
0,32,2015,November,47,20,0,2,A,D,0
0,59,2015,November,47,19,0,3,D,D,0
0,52,2015,November,47,19,0,3,D,D,0
0,32,2015,November,47,20,0,2,A,A,0
0,52,2015,November,47,19,0,3,D,D,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,D,1
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,56,2015,November,47,19,0,3,D,D,0
0,64,2015,November,47,20,0,2,A,A,0
0,64,2015,November,47,20,0,2,A,A,0
0,67,2015,November,47,20,0,2,D,D,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,E,1
0,22,2015,November,47,19,0,3,A,A,0
0,42,2015,November,47,20,0,2,A,A,0
0,42,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,D,0
0,32,2015,November,47,20,0,2,A,A,3
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,58,2015,November,47,18,0,4,D,D,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,F,3
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,D,0
0,32,2015,November,47,20,0,2,A,D,1
0,0,2015,November,47,21,0,1,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,56,2015,November,47,19,0,3,D,D,0
0,32,2015,November,47,20,0,2,A,D,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,D,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,55,2015,November,47,18,0,4,D,D,0
0,55,2015,November,47,18,0,4,D,D,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,2
0,32,2015,November,47,20,0,2,A,A,0
0,62,2015,November,47,19,0,3,D,D,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,D,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,D,3
0,32,2015,November,47,20,0,2,A,A,0
0,66,2015,November,47,19,0,3,F,F,1
0,32,2015,November,47,20,0,2,A,A,3
0,1,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,D,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,D,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,F,1
0,32,2015,November,47,20,0,2,A,F,1
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,32,2015,November,47,20,0,2,A,A,0
0,3,2015,November,47,20,0,2,A,A,0
1,15,2015,November,48,22,8,19,A,A,0
0,67,2015,November,47,21,1,1,A,A,0
0,0,2015,November,48,22,1,0,A,D,0
1,44,2015,December,52,24,0,3,A,A,0
0,57,2015,November,47,20,1,2,D,D,0
0,0,2015,November,48,22,1,0,A,D,0
1,12,2015,November,49,29,1,0,A,A,0
1,77,2015,December,52,26,2,3,D,D,0
1,73,2015,December,53,31,0,3,A,A,0
1,24,2015,December,49,5,2,1,A,A,0
1,24,2015,December,49,5,2,1,A,A,0
1,24,2015,December,49,5,2,1,A,A,0
1,81,2015,December,53,30,0,4,A,A,0
1,21,2015,December,49,2,0,2,D,D,0
0,0,2015,November,48,22,1,0,A,D,0
0,0,2015,November,47,20,1,2,A,D,0
0,13,2015,November,48,22,1,0,D,D,2
1,13,2015,December,50,6,2,0,A,A,0
1,13,2015,December,50,6,2,0,A,A,0
0,5,2015,November,48,24,0,2,A,D,0
1,34,2015,November,48,23,1,2,A,A,0
1,4,2015,November,48,24,1,5,A,A,1
1,25,2015,November,48,28,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,176,2016,April,15,9,1,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,180,2016,April,16,13,0,1,A,A,0
1,61,2015,November,48,23,1,3,A,A,0
0,0,2015,November,48,23,0,0,A,K,0
1,61,2015,November,48,23,1,3,A,A,1
1,61,2015,November,48,23,1,3,G,G,1
1,12,2015,November,48,23,1,3,A,A,0
1,5,2015,November,48,23,1,3,A,A,0
0,5,2015,November,48,23,1,0,A,A,0
0,22,2015,November,47,21,2,1,A,A,0
0,6,2015,November,48,22,2,0,A,A,0
0,0,2015,November,48,23,1,0,A,A,0
0,2,2015,December,50,9,0,1,A,A,0
0,0,2016,January,2,6,0,1,A,A,0
1,7,2016,February,8,18,0,1,A,A,0
0,2,2016,April,16,11,1,1,A,A,0
0,5,2016,May,22,24,0,1,A,A,0
1,14,2016,June,25,15,0,1,A,A,1
0,44,2016,July,28,8,0,1,A,A,2
0,13,2015,November,48,22,2,0,A,A,0
1,49,2015,December,52,25,2,7,A,A,0
1,183,2016,April,17,22,1,2,A,A,0
0,3,2015,November,47,17,2,5,A,A,1
0,3,2017,June,22,1,0,1,A,A,0
0,61,2015,November,47,21,2,1,D,D,1
1,53,2015,December,53,28,1,2,B,B,0
1,53,2015,December,53,28,1,2,B,B,0
1,53,2015,December,53,28,1,2,B,B,0
1,53,2015,December,53,28,1,2,B,B,0
0,61,2015,November,47,21,2,2,D,D,0
0,2,2015,November,48,22,2,1,A,A,0
0,6,2015,December,53,27,1,0,A,A,1
0,5,2016,May,20,10,0,1,A,A,0
0,6,2015,November,48,22,2,1,A,A,0
1,26,2015,December,49,5,2,1,A,A,0
0,6,2015,November,48,22,2,1,A,A,1
0,55,2015,November,48,22,2,1,D,D,0
0,6,2015,November,48,24,0,1,A,A,0
0,27,2015,November,48,22,2,1,A,A,0
1,22,2015,December,49,4,2,2,A,A,0
1,26,2015,November,48,26,0,2,A,A,0
0,4,2017,March,10,7,0,1,D,A,0
0,62,2015,November,48,24,0,1,A,A,1
1,2,2015,November,48,27,0,1,A,A,0
1,82,2015,December,49,5,2,1,A,A,0
1,8,2015,November,48,27,1,2,A,A,0
1,8,2015,November,48,27,1,2,A,A,0
1,62,2015,November,48,25,0,4,D,D,0
0,1,2015,November,48,25,0,1,D,D,0
1,3,2015,November,48,28,0,1,D,D,0
0,63,2015,November,48,23,1,2,D,D,0
0,4,2015,November,48,23,1,2,A,A,0
0,61,2015,November,48,23,1,2,A,A,0
0,4,2015,November,48,23,1,2,A,A,0
0,0,2015,November,48,25,0,1,D,D,0
0,61,2015,November,48,23,1,2,A,A,0
0,0,2015,November,48,22,2,2,A,A,1
1,54,2015,December,49,1,0,1,A,A,1
1,54,2015,December,49,1,0,1,A,A,1
1,54,2015,December,49,1,0,1,A,A,0
1,54,2015,December,49,1,0,1,A,A,0
1,54,2015,December,49,1,0,1,A,A,0
1,54,2015,December,49,1,0,1,A,A,0
1,54,2015,December,49,1,0,1,A,A,0
1,74,2015,December,53,30,0,2,A,A,1
1,49,2015,November,48,26,0,1,A,A,0
1,22,2015,November,48,26,0,2,A,A,0
0,2,2015,November,47,21,2,4,A,A,1
0,8,2015,November,48,26,0,1,A,A,0
0,10,2015,November,48,23,1,3,A,A,0
0,0,2015,November,47,20,2,5,A,B,1
0,0,2015,November,48,26,0,1,A,D,0
0,1,2015,December,53,29,0,1,A,D,0
0,0,2016,January,4,21,0,1,A,D,0
0,1,2015,November,48,26,0,1,A,A,0
0,0,2015,December,49,3,0,1,A,A,0
0,1,2015,December,51,15,0,1,A,A,0
0,0,2015,December,52,21,1,0,A,A,0
0,1,2016,January,2,5,0,1,A,A,0
0,0,2016,January,4,21,0,1,A,A,0
0,0,2016,February,8,15,1,0,A,A,0
1,0,2017,February,8,21,0,1,A,A,0
0,0,2017,March,10,6,1,0,D,D,0
0,0,2017,March,11,16,0,1,D,D,0
0,73,2015,November,48,24,0,3,A,D,0
0,61,2015,November,48,23,1,3,A,A,0
0,25,2015,November,48,22,2,3,A,A,0
0,73,2015,November,48,24,0,3,A,A,1
0,25,2015,November,48,22,2,3,A,A,0
0,25,2015,November,48,22,2,3,A,A,0
0,73,2015,November,48,24,0,3,A,A,0
0,25,2015,November,48,22,2,3,A,A,0
0,25,2015,November,48,22,2,3,A,A,0
0,73,2015,November,48,24,0,3,A,B,0
0,73,2015,November,48,24,0,3,A,A,0
0,73,2015,November,48,24,0,3,A,B,0
0,73,2015,November,48,24,0,3,A,A,1
0,73,2015,November,48,24,0,3,A,B,1
0,73,2015,November,48,24,0,3,A,A,1
0,25,2015,November,48,22,2,3,A,A,0
0,73,2015,November,48,24,0,3,A,B,0
0,73,2015,November,48,24,0,3,A,B,2
0,73,2015,November,48,24,0,3,A,A,0
0,73,2015,November,48,24,0,3,A,B,1
0,73,2015,November,48,24,0,3,A,A,1
0,73,2015,November,48,24,0,3,A,D,1
0,73,2015,November,48,24,0,3,A,A,0
0,3,2015,November,48,26,0,1,A,A,1
0,73,2015,November,48,24,0,3,A,D,1
0,3,2015,November,48,26,0,1,A,A,1
0,4,2017,May,19,8,1,0,D,D,0
0,73,2015,November,48,24,0,3,A,B,0
0,26,2015,November,48,23,1,3,A,A,0
0,73,2015,November,48,24,0,3,A,A,0
0,25,2015,November,48,22,2,3,A,A,0
0,2,2015,November,48,26,0,1,A,A,0
1,36,2015,December,53,31,0,2,D,D,0
0,61,2015,November,48,23,1,3,A,A,0
0,0,2015,November,48,23,1,3,A,A,0
0,61,2015,November,48,23,1,3,A,A,1
1,17,2015,December,49,4,2,2,A,A,0
0,25,2015,November,48,22,2,3,A,A,0
0,73,2015,November,48,24,0,3,A,B,0
0,73,2015,November,48,24,0,3,A,A,1
1,16,2015,November,48,27,0,2,A,D,0
1,3,2015,November,48,27,0,1,A,A,1
0,41,2015,November,48,23,1,4,D,D,0
0,2,2017,February,6,10,0,2,A,D,0
0,0,2015,November,48,28,0,0,A,A,0
0,3,2015,November,48,26,0,2,A,A,0
0,8,2015,November,47,21,2,5,D,D,1
0,10,2015,November,48,26,0,2,A,A,0
0,0,2015,November,48,27,0,1,A,A,0
0,15,2015,November,48,26,0,2,D,D,0
0,42,2015,November,48,25,0,3,A,E,0
0,3,2015,November,48,27,0,1,A,A,1
0,4,2015,November,48,24,0,4,D,D,0
1,0,2015,November,48,28,2,1,A,B,0
1,27,2015,December,50,6,2,1,A,A,0
1,0,2015,November,48,28,1,1,A,A,0
1,0,2015,November,48,28,0,1,D,D,0
1,3,2015,November,48,28,0,1,D,D,1
0,35,2015,November,48,26,0,3,A,A,1
0,35,2015,November,48,26,0,3,A,A,0
0,8,2015,November,48,26,0,3,A,A,0
0,11,2015,December,51,13,2,0,A,A,0
0,70,2015,November,48,26,0,3,A,A,0
0,8,2015,November,48,26,0,3,A,A,0
0,36,2015,November,48,25,0,4,A,A,0
0,36,2015,November,48,25,0,4,A,A,0
0,6,2015,November,48,26,0,3,A,D,1
0,36,2015,November,48,25,0,4,A,A,0
0,0,2015,November,48,28,0,1,A,A,1
0,4,2015,November,48,27,0,2,A,A,0
0,4,2015,November,48,27,0,2,A,A,0
0,73,2015,November,48,26,0,3,A,A,0
0,4,2015,November,48,27,0,2,A,A,0
0,4,2015,November,48,27,0,2,A,A,0
0,4,2015,November,48,27,0,2,A,A,0
0,0,2015,November,48,28,0,1,B,B,0
0,0,2015,November,48,28,0,1,B,B,0
0,4,2015,November,48,27,0,2,A,A,0
0,7,2015,November,48,27,0,2,A,D,0
0,4,2015,November,48,27,0,2,A,A,0
0,39,2015,November,48,27,0,2,A,A,0
0,2,2015,November,48,26,0,3,D,D,0
